Filename,Title,Source,SHA-1,Date,Year
Clearsky_The-Kittens-Are-Back-in-Town-2-1(10-07-2019),The Kittens Are Back in Town 2,Clearsky,ed60cfb74a60a22fba34b7d85fec2e4b5ca72024,10/07/2019,2019
Crowdstrike_huge-fan-of-your-work-intelligence-report(10-14-2019),Huge Fan of Your Work: TURBINE PANDA C919 Passenger Jet,Crowdstrike,d30068cc3f5856ba52df3b019e5eaa8653e22d77,10/14/2019,2019
ESET_Operation_Ghost_Dukes(10-19-2019),Operation Ghost,ESET,d6f66a51549b7c2090135e8cb8c40a68c152018d,10/19/2019,2019
calypso-apt-2019-eng(10-31-2019),Calypso APT: new group attacking state institutions,Positive Technologies,fa36f2632e6b9ff400f8b3ad9539f3bf4a586dec,10/31/2019,2019
Kaspersky_DarkUniverse-APT-framework27(11-05-2019),DarkUniverse - the mysterious APT framework 27,Kaspersky,4af537ca5ddf17db79dc32d4599e62434eaef1b3,11/05/2019,2019
Deepinstinct_Untanglin-Legion(12-18-2019),Untangling Legion Loader's Hornet Nest of Malware,Deepinstinct,4b99bc3975386ba8e0daa9ddda4dd9efc8595b7e,12/18/2019,2019
Symantec_SED_GEN_Report_IAP-WP100(01-24-2020),Current Iran-Associated Cyber Threats,Symantec,05b243bd81b310656d3348ee6d508de2f12a50d4,01/24/2020,2020
Fireeye_APT41-Global-Intrusion-Campaign(03-25-2020),This Is Not a Test: APT41 Initiates Global Intrusion Campaign Using Multiple Exploits,Fireeye,5c1475cda2594e45e4f09bfc0c8b351fa70117b9,03/25/2020,2020
Kaspersky_Transparent-Tribe-Evolution-analysis-part1(08-20-2020),"Transparent Tribe: Evolution analysis, part 1",Kaspersky,87ab4c2ff18e568da5932e17ea24c76d9a467938,08/20/2020,2020
Kasperskty_Transparent-Tribe-Evolution-analysis-part-2(08-26-2020),"Transparent Tribe: Evolution analysis, part 2",Kaspersky,8c286ad8cb46ace5ab34ccdcf19269b92a0778a7,08/26/2020,2020
ESET_Lazarus-supply-chain-attack-SouthKorea(11-16-2020),Lazarus supply-chain attack in South Korea,ESET,d775eada6c8549d916011b4505bc4862328c454b,11/16/2020,2020
Vincss-RE018-ChinaPanda-attack-supply-chain-against-Vietnam-1(12-19-2020),China Panda attacks supply chain against Vietnam Government Certification Authority - Part1,Vincss,e22b4351d5cdae2ce8ec011d65b1b2753fa32b65,12/19/2020,2020
Truesec_Collaboration-Between-FIN7-RYUK-Group(12-21-2020),Collaboration Between FIN7 and the RYUK Group,Truesec,532cc87c0ed43a88186014fba9fe3152bb785c3a,12/21/2020,2020
Kaspersky_Lazarus-covets-COVID-19-related-intelligence(12-23-2020),Lazarus covets COVID-19-related intelligence,Kaspersky,9fc555a3933061d78232c6bff01c52e10dd473fb,12/23/2020,2020
Uptycs_RevengeRAT-Targeting-Users-SouthAmerica(12-29-2020),Revenge RAT Targeting Users in South America,Uptycs,9dc10a08df2833941a79f04ee5dd9d48e354cb8f,12/29/2020,2020
RecordedFuture_pov-2020-1230(12-30-2020),SolarWinds Attribution: Are We Getting Ahead of Ourselves?,RecordedFuture,b555bc89a3a85a38751c79a996685e07d2b86767,12/30/2020,2020
Microsoft_New nation-state cyberattacks(03-02-2021),New nation-state cyberattacks,Microsoft,9d1be61ac8a5f9fb884ea281009ca60c6bc9505c,03/02/2021,2021
Cybereason_PortDoor -ChineseAPT-Targets-Russian-Defense-Sector(04-30-2021),PortDoor: New Chinese APT Backdoor Attack Targets Russian Defense Sector,Cybereason,c02efad2fd7ed95d44749a8f72d57ecb46f9b9af,04/30/2021,2021
Talos_InSideCopy(07-07-2021), InSideCopy: How this APT continues to evolve its arsenal ,Talos,2f44839afed1c12fd6e2e7f0fa8dd38dd632b065,07/07/2021,2021
Kaspersky-LuminousMothAPT-Sweeping-attackspdf(07-14-2021),LuminousMoth APT: Sweeping attacks for the chosen few,Kaspersky,a4d6f4b61271e4b5b7d4796d39ebae5b8b7e1728,07/14/2021,2021
Volexity_NorthKorean-APT-InkySquid-Infects-Victims-Using-Browser-Exploits(08-17-2021),North Korean APT InkySquid Infects Victims Using Browser Exploits,Volexity,c807a583c68a2ca537c680e17ed6a20c9d3f0491,08/17/2021,2021
Inquest_Kimsuky-Espionage-Campaign(08-23-2021),Kimsuky Espionage Campaign,Inquest,9327fb3746782368434192779e9c71bf63d20361,08/23/2021,2021
TrendMicro_earth-baku-indo-pacific-countries(08-24-2021),APT41 Resurfaces as Earth Baku With New Cyberespionage Campaign,Trend Micro,f5ba5f8240569e08da4796deb95b89ee1340d03d,08/24/2021,2021
Anomali_FIN7-Windows11-Themed-Drop-Javascript-Backdoor(09-02-2021),FIN7 Using Windows 11 Alpha-Themed Docs to Drop Javascript Backdoor,Anomali,2d4ba0588b082e5b07f41bc5245dc57bd61c9921,09/02/2021,2021
Cyble_APT-Targets-Indian-Defense-Enhanced-TTPs(09-14-2021),APT Group Targets Indian Defense Officials Through Enhanced TTPs,Cyble,56fb96e4d2cd53c6683763d1f81cc69c71e8f9c6,09/14/2021,2021
Cyble_APT-Targets-Indian-Defense-Enhanced-TTPs(09-14-2021),APT Group Targets Indian Defense Officials Through Enhanced TTPs,Cyble,56fb96e4d2cd53c6683763d1f81cc69c71e8f9c6,09/14/2021,2021
Talos-OperationArmorPiercer(09-23-2021),Operation Armor Piercer: Targeted attacks in the Indian subcontinent using commercial RATs,Cisco,2dd9a2380a1145b88d521cc1cd413d7716958810,09/23/2021,2021
PaloAlto-Godzilla-Webshell(11-07-2021),"Targeted Attack Campaign Against ManageEngine ADSelfService Plus Delivers Godzilla Webshells, NGLite Trojan and KdcSponge Stealer",PaloAlto,5879f7a783531da3de5dc49323b224193d33a9bc,11/07/2021,2021
Fortinet_Phishing-Targeting-Korean-Agent-Tesla-Variant(12-10-2021),Phishing Campaign Targeting Korean to Deliver Agent Tesla New Variant,Fortinet,299c27eb159fe1a4bfbe577d7e483cee054d2d96,12/10/2021,2021
AhnLab_Analysis-Report-of-Kimsuky-Group(01-05-2022),"Kimsuky Group's APT Attacks (AppleSeed, PebbleDash)",Ahnlab,3cef77aed2d0be3eeacd1f63d421ece2656f7a93,01/05/2022,2022
CISA_AA22-011A_TLP-WHITE_01-10-22_v1(01-11-2022),Understanding and Mitigating Russian State-Sponsored Cyber Threats to U.S. Critical Infrastructure,cisa,61a5eb27ef3e633be66583c127de39fe19be7fb8,01/11/2022,2022
Zscaler_Molerats-APT-targeting-Middle-East(01-20-2022),New espionage attack by Molerats APT targeting users in the Middle East,zscaler,ccd8bb80544272f65b22974f8769c60a60e09ee6,01/20/2022,2022
mp.weixin.qq.com_Falseflag-Sea-lotus-Glitch(01-20-2022),False flag or upgrade? Suspected sea lotus uses the Glitch platform to reproduce the attack sample,Blog,35428b46bb9785b339a3459fb35e184d711dbb99,01/20/2022,2022
Trellix_PrimeMinisters-Details-Espionage-Campaign(01-25-2022),Prime Minister's Office Compromised: Details of Recent Espionage Campaign,Trellix,3593410f781e8eb7a90bf4416630e3d34f6eec0f,01/25/2022,2022
bfv_cyber-brief-Nr1(01-26-2022),BfV Cyber-Brief Nr. 01/2022,BfV,c17307c0c37e409e7fc8a7b163b82670f3fce9b2,01/26/2022,2022
MalwareBytes_NorthKoreas-Lazarus-APT-Windows-Update-GitHub(01-27-2022),"North Korea's Lazarus APT leverages Windows Update client, GitHub in latest campaign",MalwareBytes,99973488f071190f68c62602b55da4c1e6f5c339,01/27/2022,2022
Crowdstrike_StellarParticle-Campaign-Novel-Tactics-Techniques(01-27-2022),Observations from the StellarParticle Campaign,crowdstrike,a16e7cba15ff41a224278d6cb7037e65d8cf6e8b,01/27/2022,2022
CyberGeeks_Lazarus-Malware-Notepad-Shell-Extension(01-31-2022),A detailed analysis of Lazarus APT malware disguised as Notepad++ Shell Extension,Cyber Geeks,c6ac7b0a3ee46801869cb818527c42054be86652,01/31/2022,2022
Symantec_Shuckworm-Cyber-Attacks-Ukraine(01-31-2022),Shuckworm Continues Cyber-Espionage Attacks Against Ukraine,Symantec,c345da781e48105661251b94261c83e8d52058d2,01/31/2022,2022
cert.gov.ua_CERT-UA-3799(02-02-2022),Cyber attack of UAC-0056 group on state organizations of Ukraine using malicious programs SaintBot and OutSteel (CERT-UA #3799),CERT-UA,f2d9a3ed66dbeb41b5887dab7308059f8e3e6fc4,02/02/2022,2022
Symantec_Antlion-ChineseAPT-Target-Financial-Taiwan(02-03-2022),Antlion Chinese APT Uses Custom Backdoor to Target Financial Institutions in Taiwan,Symantec,b1bd49f1ce653a470d0a8be83bb02b9140eeba34,02/03/2022,2022
PaloAltoNetworks_Russias-Gamaredon-PrimitiveBear-Targeting-Ukraine(02-03-2022),Gamaredon (Primitive Bear) Russian APT Group Actively Targeting Ukraine,palo alto networks,80649c8b4cfc9987a5b747021917cd53f2c433e5,02/03/2022,2022
Microsoft_ACTINIUM-Ukrainian-organizations(02-04-2022),ACTINIUM targets Ukrainian organizations,microsoft,58a7dc800d633da1fad1756815d0e71ad120b60f,02/04/2022,2022
Kaspersky_Roaming-Mantis-reaches-Europe(02-07-2022),Roaming Mantis reaches Europe,Kaspersky,137293cfe2aa7df93d22e44862dbfac8f6ff3aa5,02/07/2022,2022
Proofpoint_UggBoots-Palestinian-Aligned-Espionage(02-08-2022),Ugg Boots 4 Sale: A Tale of Palestinian-Aligned Espionage,proofpoint,eb3ae8c7166d76aa564ab94457383f5321b45f81,02/08/2022,2022
SentinalOne_modified-elephant-apt(02-09-2022),Modified Elephant APT and a Decade of Fabricating Evidence,SentinalOne,892e3677718b44d08c8b95f63867c55215931363,02/09/2022,2022
HVSConsulting_EmissaryPanda(02-14-2022),"The APT fallout of vulnerabilities such as ProxyLogon in Exchange (Hafnium), OGNL injection, and log4shell",HVS Consulting,957289a738576160892bcaca22df777d63d586ed,02/14/2022,2022
Fortinet_DriveGuard-Moses-Staff-Campaigns(02-15-2022),Guard Your Drive from DriveGuard: Moses Staff Campaigns Against Israeli Organizations Span Several Months,fortinet,d10d8afa48caf110f7e2261e6a5521231d96800d,02/15/2022,2022
Proofpoint_Charting-TA2541s-Flight(02-15-2022),Charting TA2541's Flight,proofpoint,baccd5c5f70b4f98227f3628558b3e4a0d2ceb84,02/15/2022,2022
Telsy_BabaDeda-LorecCPL-Outsteel-Ukraine(02-16-2022),BabaDeda and LorecCPL downloaders used to run Outsteel against Ukraine,telsy,4622da4f28cb5b28c61aaebc8eaa43ed4bfd45e2,02/16/2022,2022
nsfocus_Lorec53-LoriBear-Ukraine(02-16-2022),APT Group LOREC53 (Lori Bear) Recently Launched A Large-Scale Cyber Attack On Ukraine,nsfocus,d883d94dd0cc7257751177e42a32bd5a85796b03,02/16/2022,2022
alyac_NKorea-digital-asset-wallet-customer-center(02-16-2022),North Korea-linked APT attack found disguised as a digital asset wallet service customer center,ESTSecurity,fdf53fac0af9cced76179fb1b9df0ce009952e36,02/16/2022,2022
Sentinelone_Log4j2-TunnelVision-Exploiting-VMware-Horizon(02-17-2022),Iranian-Aligned Threat Actor ,SentinelOne,29ba4e36eaa5cd7c1a612f10f7ba53fb275cd6e5,02/17/2022,2022
Sentinelone_HermeticWiper-Ukraine(02-23-2022),HermeticWiper - New Destructive Malware Used In Cyber Attacks on Ukraine,sentinelone,6889710cb527eb5d941412a7145d68bbbfa12a10,02/23/2022,2022
Mandiant_UNC2596-Observed-Leveraging-Vulnerabilities-Cuba-Ransomware(02-23-2022),UNC2596 Observed Leveraging Vulnerabilities to Deploy Cuba Ransomware,Mandiant,97d56a7fe645bf9914b5547b5efa6f3ef3234ac0,02/23/2022,2022
CISA_AA22-055A_Iranian_Government-Sponsored_Actors_Conduct_Cyber_Operations(02-24-2022),Iranian Government-Sponsored Actors Conduct Cyber Operations Against Global Government and Commercial Networks,cisa,cd6ceecd02ed516cf106bf855e81fd26b1b51aed,02/24/2022,2022
Symantec_Ukraine-Disk-wiping-Russian-Invasion(02-24-2022),Ukraine: Disk-wiping Attacks Precede Russian Invasion,Symantec,63e5676ff2013e825dc31e0631369dd466bc4599,02/24/2022,2022
PaloAltoNetworks_SockDetour-Fileless-Socketless-Backdoor(02-24-2022),SockDetour Backdoor Targets U.S. Defense Contractors,palo alto networks,7f8679add7d3c25bc6f32fb644a1ee78eb007c7b,02/24/2022,2022
Mandiant_Telegram-Malware-Iranian-Activity(02-24-2022),Telegram Malware Spotted in Latest Iranian Cyber Espionage Activity,mandiant,20ceb7bd73b288a0f83d8e9c7c70f2f6bdb876a9,02/24/2022,2022
Fortinet_Nobelium-Returns(02-24-2022),Nobelium Returns to the Political World Stage,Fortinet,dd9bef5bda6d31741d435529fc2193c89bdf4a19,02/24/2022,2022
PaloAlto_Spear-Phishing-Ukraine-OutSteel(02-25-2022),"OutSteel, SaintBot Delivered by Spear Phishing Attacks Targeting Ukraine",Palo Alto Networks,60dcb5754259d9b9ef82db3a226b8f9409a6e7fb,02/25/2022,2022
CISA_AA22-057A_Destructive_Malware_Targeting_Organizations_in_Ukraine(02-26-2022),Destructive Malware Targeting Organizations in Ukraine,cisa,4e0945984dd92c9f9cdcf37350d5df56e28311f8,02/26/2022,2022
ESET_IsaacWiper-HermeticWizard-targeting-Ukraine(03-01-2022),IsaacWiper and HermeticWizard: New wiper and worm targeting Ukraine,ESET,3c60522829454e2b55e2f2544e24668948bf980a,03/01/2022,2022
Proofpoint_Asylum-Ambuscade-Ukrainian-Military-Emails-Target-European(03-01-2022),Asylum Ambuscade: State Actor Uses Compromised Private Ukrainian Military Emails to Target European Governments and Refugee Movement,proofpoint,2972b297a603cd2b70e365ce6db4d58846cdb802,03/01/2022,2022
RecordedFuture_mtp-2022-0302(03-02-2022),HermeticWiper and PartyTicket Targeting Computers in Ukraine,RecordedFuture,afd4c1685181d626ba8169f95ba50c655dd8d33d,03/02/2022,2022
Ahnlab_Malicious-Hangul-disguised-pressreleases-presidential-election(03-03-2022),Distribution of malicious Hangul documents disguised as press releases for the 20th presidential election,Ahnlab,4ed602d14da6ffdcef5a9a04f1adfe906f2bca2e,03/03/2022,2022
Mandiant_Summary-APT41-Targeting-US-State-Governments(03-08-2022),A Summary of APT41 Targeting U.S. State Governments,Mandiant,4625a11ec7fb6b97ac5e4882aec5c1a143483bef,03/08/2022,2022
Lab52_Lazyscripters-double-compromise-single-obfuscation(03-09-2022),Very very lazy Lazyscripter's scripts: double compromise in a single obfuscation,Lab52,7f124e29c43dfa42c4e4d87b26bd3e18d15d21d4,03/09/2022,2022
Cisco_Iranian-MuddyWater-regionally-focused-subgroups(03-10-2022),Iranian linked conglomerate MuddyWater comprised of regionally focused subgroups,talosintelligence,367ba69c8a0502752e921709a50e98b72a8903da,03/10/2022,2022
CISA_AA22-074A_Russian_State-Sponsored_Cyber_Actors_Gain_Network_Access_by_Exploiting_Default_MFA_and_PrintNightmare(03-15-2022),Russian State-Sponsored Cyber Actors Gain Network Access by Exploiting Default Multifactor Authentication Protocols and ,CISA,8df1840dd0b1f01264da0b9d90fa6d7eabff892d,03/15/2022,2022
Sentinelone_UAC-0056-Targeting-Ukraine-Fake-Translation-Software(03-15-2022),Threat Actor UAC-0056 Targeting Ukraine with Fake Translation Software,Sentinelone,000215f424ffd26d7d1b06832490fec8a501e8eb,03/15/2022,2022
Mandiant_An-Overview-of-UNC2891(03-16-2022),An Overview of UNC2891,Mandiant,bf8e86195d1ccbd22938606a9f2f9086f91c6dfc,03/16/2022,2022
Proofpoint_Serpent-Backdoor-Targets-French-Entities(03-21-2022),"Serpent, No Swiping! New Backdoor Targets French Entities with Unique Attack Chain",Proofpoint,6fa14891cb1ded25243eedebcf706769b9db24d1,03/21/2022,2022
TheDFIRReport_APT35-Automates-Initial-Access-Using-ProxyShell(03-21-2022),APT35 Automates Initial Access Using ProxyShell,TheDFIRreport,8b002310687d229d011cb32a6c888ffc2469c491,03/21/2022,2022
Avast_Operation-Dragon-Castling-APT-targeting-betting-companies(03-22-2022),Operation Dragon Castling: APT group targeting betting companies,Avast,57578072d22b95901e875f19cfb7ead3002d07f1,03/22/2022,2022
CISA_AA22-054A New Sandworm Malware Cyclops Blink Replaces VPN Filter(03-23-2022),New Sandworm Malware Cyclops Blink Replaces VPNFilter,CISA,1e7b9c2fb9c9533572df9070f118b15bdbcb6104,03/23/2022,2022
DrWeb-telecom_research_en(03-24-2022),Study of an APT attack on a telecommunications company in Kazakhstan,DrWeb,c848df52070b8baac8ccb65d4a223c2370e75469,03/24/2022,2022
cert.gov.ua-CERT-UA-4293(03-28-2022),UAC-0056 cyberattack on Ukrainian authorities using GraphSteel and GrimPlant malware,CERT_UA,e557448d4f67e12c6427dd89258b166a91b04ba7,03/28/2022,2022
Malwarebytes_spear-phishing-targets-Russian-dissidents(03-29-2022),New spear phishing campaign targets Russian dissidents,malwarebytes,e4ea89258b2eae980abd091e9b813783422fb4e4,03/29/2022,2022
Ahnlab-APT-disguised-NorthKorean-defector-resume-VBS-script(03-29-2022),APT attack disguised as North Korean defector resume format ,Ahnlab,c5d7e2c9666e64d3d2c303b365b38a07e24026a6,03/29/2022,2022
CiscoTalos_TransparentTribe-bespoke-malware-target-Indian-gov-officials(03-29-2022),Transparent Tribe campaign uses new bespoke malware to target Indian government officials,Cisco,0c0ff45c3ade035d3827a8850ac0cc6c3b067446,03/29/2022,2022
QAX_VajraEleph-Cyber-espionage-against-Pakistani-military(03-30-2022),VajraEleph from South Asia - Cyber espionage against Pakistani military personnel revealed,QAX,a1c958967e9f8aa2caf1633099e2223b83b6ebd0,03/30/2022,2022
Fortinet_DeepPanda-Log4Shell-Digitally-Signed-Fire-Chili-Rootkits(03-30-2022),New Milestones for Deep Panda: Log4Shell and Digitally Signed Fire Chili Rootkits,Fortinet,065fe12cd3ae9dd718d0d2d9032ff16f2e12d7a8,03/30/2022,2022
Kaspersky_Lazarus-Trojanized-DeFi-delivering-malware(03-31-2022),Lazarus Trojanized DeFi app for delivering malware,Kaspersky,3ca55acc1173d75d9cbf3beb66dfb32e7503e957,03/31/2022,2022
Sentinelone_AcidRain-Wiper-Rains-Down-Europe(03-31-2022),AcidRain: A Modem Wiper Rains Down on Europe,Sentinelone,3e9f3cd1c4cf394a7bdaa9f918b6bc0407de7346,03/31/2022,2022
RecordedFuture_Chinese-targeting-IndianPowerGrid-ta-2022-0406(04-06-2022),Continued Targeting of Indian Power Grid Assets by Chinese State-Sponsored Activity Group,recordedfuture,0b1b32b1d1f2cf93f41966c2eb607df4845a1c5f,04/06/2022,2022
Qianxin_Analysis of the Suspected Lazarus Attack Activities against South Korean Companies(04-11-2022),Snow abuse and gluttony: Analysis of suspected Lazarus attack activities against Korean companies,Qianxin,d2c884f5d1d49194f6688d640bb71dbb50ad332e,04/11/2022,2022
Microsoft_Tarrask-malware-scheduled-tasks-defense-evasion(04-12-2022),Tarrask malware uses scheduled tasks for defense evasion,microsoft,0d80c5b363a71f4f69736cddf9b9bc2e1a632697,04/12/2022,2022
cert.gov.ua-CERT-UA-4435(04-12-2022),Cyberattack by Sandworm Group (UAC-0082) on energy facilities of Ukraine using malicious programs INDUSTROYER2 and CADDYWIPER,CERT-UA,69ff06f54e2333e8102da79694ce8cb2429fac5d,04/12/2022,2022
cert.gov.ua-CERT-UA-4435(04-12-2022),Cyberattack by Sandworm Group (UAC-0082) on energy facilities of Ukraine using malicious programs INDUSTROYER2 and CADDYWIPER,CERT-UA,69ff06f54e2333e8102da79694ce8cb2429fac5d,04/12/2022,2022
Symantec_Lazarus-Targets-Chemical-Sector(04-14-2022),Lazarus Targets Chemical Sector,Symantec,be31a634d4139e6223c50cc18cc69916ba585475,04/14/2022,2022
cert.gov.ua-CERT-UA-4464(04-14-2022),Cyberattack on state organizations of Ukraine using the malicious program IcedID,CERT-UA,24129608075aa7b7a8e3a726a5b009c30bae881e,04/14/2022,2022
inquest_Nobelium-Israeli-Embassy-Maldoc(04-18-2022),Nobelium - Israeli Embassy Maldoc,Inquest,609414f31b49c22b7d212df8686ab2a5d1daa9d6,04/18/2022,2022
cert.gov.ua-CERT-UA-4490(04-18-2022),"Cyberattack on state organizations of Ukraine using the topic ""Azovstal""",CERT-UA,6c477457f9443000c20ae8292713e926dc12ad97,04/18/2022,2022
Ahnlab-Lazarus-attack-group-exploits-INITECH-process(04-18-2022),Lazarus attack group that exploits the INITECH process,Ahnlab,bdbe3c5510aab146d327e72ab50768503021175b,04/18/2022,2022
CISA_AA22-108A-TraderTraitor-North_Korea_APT_Targets_Blockchain_Companies(04-18-2022),TraderTraitor: North Korean State-Sponsored APT Targets Blockchain Companies,CISA,49f91b6196d02311aa43b5c72bbd28b7d1d3b905,04/18/2022,2022
Symantec-Shuckworm-Espionage-Group-Campaign-Against-Ukraine(04-20-2022),Shuckworm: Espionage Group Continues Intense Campaign Against Ukraine,Symantec,d6d27a3621ad8ef77df6c6c9644d8deb4a32c2ba,04/20/2022,2022
Stairwell-threat-report-The-ink-stained-trail-of-GOLDBACKDOOR(04-21-2022),The ink-stained trail of GOLDBACKDOOR,stairwell,095c763cb66c58a7f61e97b0dcd7328ae0a51d59,04/21/2022,2022
Zscaler-Naver-ending-game-Lazarus-APT(04-26-2022),"A ""Naver"" ending game of Lazarus APT",zscaler,e2b266f4afeaf7b3f608df75ab62abdc23f7941f,04/26/2022,2022
Symantec_Stonefly-North Korea-Continues-High-value-Targets(04-27-2022),Stonefly: North Korea-linked Spying Operation Continues to Hit High-value Targets,Symantec,ec0ff900599235d4e4103a9c6ea980ff54cc0a2c,04/27/2022,2022
nccgroup_LAPSUS-Recent-TTPs(04-28-2022),"LAPSUS$: Recent techniques, tactics and procedures",nccgroup,e8c33cefaf9dc42acf2d668cf78d781fdf17c240,04/28/2022,2022
CISA_AA22-057A_Destructive_Malware_Targeting_Organizations_in_Ukraine-r2(04-28-2022),Update: Destructive Malware Targeting Organizations in Ukraine,cisa,1d7d0bb200a0725926d92c5bea1f452453efcfec,04/28/2022,2022
Mandiant_UNC3524-Eye-Spy-Email(05-02-2022),UNC3524: Eye Spy on Your Email,Mandiant,88eac247905e7a62616e25117c29997cb3660307,05/02/2022,2022
CiscoTalos_GamaredonAPT-targets-Ukrainian-new-campaign(09-15-2022),Gamaredon APT targets Ukrainian government agencies in new campaign,CiscoTalos,abee4fba459156eb4b681f95337c5fade2e24385,09/15/2022,2022
Checkpoint_Cloud-Atlas-targets-Russia-Belarus-amid-Ukraine(12-09-2022),Cloud Atlas targets entities in Russia and Belarus amid the ongoing war in Ukraine,checkpoint,ce2bb5a0741a4bdd6f9cb96a205603388c2e8323,12/09/2022,2022
PaloAlto_Russias-TridentUrsa-GamaredonAPT-CyberConflic-Operations-Ukraine(12-20-2022),Russia's Trident Ursa (aka Gamaredon APT) Cyber Conflict Operations Unwavering Since Invasion of Ukraine,Palo Alto,7ffa8cc48d900c15e6ac08b104610f82011496c5,12/20/2022,2022
Checkpoint_BlindEagle-Targeting-Ecuador-Sharpened-Tools(01-05-2023),BlindEagle Targeting Ecuador With Sharpened Tools,checkpoint,3a904da819b8adb107998f6408249cf29ce950cb,01/05/2023,2023
Group-ib_DarkPink(01-11-2023),"Dark Pink: New APT hitting Asia-Pacific, Europe that goes deeper and darker",Group-ib,e5c9ee752a09cc290bd5bd6c40b9c14241586ff7,01/11/2023,2023
Eclecticiq_MustangPandaAPT-EUThemed-Lure-PlugX(02-02-2023),Mustang Panda APT Group Uses European Commission-Themed Lure to Deliver PlugX Malware,Eclecticiq,f9dc47847698fb913f004b17525a16d37a7c711c,02/02/2023,2023
Trendmicro_New-APT34-Malware-Targets-MiddleEast(02-02-2023),New APT34 Malware Targets The Middle East,Trend Micro,8e4de1d12b7d3b27bb649689bab287dcf1f5fe46,02/02/2023,2023
Symantec_Graphiron-Russian-Malware-Deployed-Against-Ukraine(02-08-2023),Graphiron: New Russian Information Stealing Malware Deployed Against Ukraine,Symantec,232cfeb4ee7a1e9aae111eebb5574dcc970e0d9b,02/08/2023,2023
Ahnlab_Dalbit-m00nlight-Chinese-APT-Campaign(02-13-2023),Dalbit (m00nlight): Chinese Hacker Group's APT Attack Campaign,Ahnlab,f8464b2e4c8ac43e64aaf9c3034286da17a2b91b,02/13/2023,2023
Checkpoint_Operation-Silent-Watch-Desktop-Surveillance-Azerbaijan-Armenia(02-16-2023),Operation Silent Watch: Desktop Surveillance in Azerbaijan and Armenia,Checkpoint,b897b76560babe5ea2af500b12ce15160c39944f,02/16/2023,2023
Ahnlab_HWP-Malware-Steganography-ScarCruft(02-21-2023),HWP Malware Using the Steganography Technique: RedEyes (ScarCruft),AhnLab,18f2fa0dd7b7178ba88d5a5d412d86bf3df43c28,02/21/2023,2023
Symantec_Hydrochasma-UnknownGroup-Targets-Medical-Shipping-Asia(02-22-2023),Hydrochasma: Previously Unknown Group Targets Medical and Shipping Organizations in Asia,Symantec,5669fa6adf6841e8d550e03636e13e39cc8e4560,02/22/2023,2023
ESET_WinorDLL64-Lazarus-arsenal(02-23-2023),WinorDLL64: A backdoor from the vast Lazarus arsenal?,ESET,29308a374352e9b10395a445b54d29c44fa1a954,02/23/2023,2023
Blackberry_BlindEagle-Fake-UUE-Fsociety-Target-Colombia(02-27-2023),Blind Eagle Deploys Fake UUE Files and Fsociety to Target Colombia,Blackberry,669282e93ad3ee2f09ca00538a9e9f9d474dcb9b,02/27/2023,2023
Ahnlab_Lazarus-using-public-certificate-vulnerability(02-27-2023),Lazarus group using public certificate vulnerability,Ahnlab,9f0ac45dbfeeded1ad46f09e104640566c8f7eda,02/27/2023,2023
Symantec_Blackfly_Materials_Technology(02-28-2023),Blackfly: Espionage Group Targets Materials Technology,Symantec,4267c0947c6c196ac1f13f4ae440231f1828a67e,02/28/2023,2023
Trendmicro_IronTigers-SysUpdate-Adds-Linux-Targeting(03-01-2023),"Iron Tiger's SysUpdate Reappears, Adds Linux Targeting",Trend Micro,5af93af18d82bd2525635dc8a5d29126e05207ee,03/01/2023,2023
ESET_MQsTTang-MustangPandas-backdoor-Qt-MQTT(03-02-2023),MQsTTang: Mustang Panda's latest backdoor treads new ground with Qt and MQTT,ESET,a315b44bfa8879deee5d9ee550e6bdf1516c6258,03/02/2023,2023
Proofpoint_Russia-Aligned-TA499-Beleaguers-Targets-Video-Call-Requests(03-07-2023),Don't Answer That! Russia-Aligned TA499 Beleaguers Targets with Video Call Requests,Proofpoint,12f3a174311f611263f75c3b1d62f69b11c53560,03/07/2023,2023
Checkpoint_Chinese-Espionage-Southeast-Asian-Government-Entities(03-07-2023),Pandas with a Soul: Chinese Espionage Attacks Against Southeast Asian Government Entities,Checkpoint,d1a6a9b7fbd5a94cdd7b325883da3e413d4f8ffc,03/07/2023,2023
Mandiant_LIGHTSHOW-1-North-Koreas-UNC2970(03-09-2023),Stealing the LIGHTSHOW (Part One) - North Korea's UNC2970,Mandiant,e9325a67d4681c8cdfc1e2a18783142e2e74826c,03/09/2023,2023
Mandiant_LIGHTSHOW-2-LIGHTSHIFT-and-LIGHTSHOW(03-09-2023),Stealing the LIGHTSHOW (Part Two) - LIGHTSHIFT and LIGHTSHOW,Mandiant,604ce904b72ea33febb00802b7b26f4d782f6f67,03/09/2023,2023
360_APT-C-56-TransparentTribe-camouflage-campaign(02-13-2023),Analysis of APT-C-56 (Transparent Tribe) camouflage resume attack campaign,CoreSec360,39ab8916e64fe878e3198b82bc0bfd0b78c8e8cd,03/13/2023,2023
ESET_Tick-APT-compromise-DLP-developer-East-Asia(03-14-2023),The slow Ticking time bomb: Tick APT group compromise of a DLP software developer in East Asia,ESET,23219da0963e95373d5dacba4348f1ccd274fd59,03/14/2023,2023
Mandiant_Fortinet-Zero-Day-Suspected-Chinese-Operation(03-16-2023),Fortinet Zero-Day and Custom Malware Used by Suspected Chinese Actor in Espionage Operation,mandiant,d4d5053d7057f5fd24a4e431de95c2efc33b3a59,03/16/2023,2023
